title,link,image
OPPO终止ZEKU业务，一个时代结束了。,https://www.iesdouyin.com/share/video/7230638540445470012/?region=CN&mid=7230638591680547621&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/259abc2a73e147559fb938eb4dd651fe_1683514248~c5_300x400.jpeg?x-expires=1685091600&x-signature=4eToQP7rtjyliDU9%2BPS%2FyBxaWeU%3D&from=2563711402_large
很不好的消息，OPPO的自研soc没了#OPPO,https://www.iesdouyin.com/share/video/7230758989036932389/?region=CN&mid=7230759036898020152&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/oseFNgHrxRkA8rfoEuDhB8WA9AgnLgDC8QbKa0~c5_300x400.jpeg?x-expires=1685091600&x-signature=FXNotGlNzrZvv6%2B42EDW20C11gE%3D&from=2563711402_large
《加友的第一课》#玩转数码,https://www.iesdouyin.com/share/video/7232168544283184384/?region=CN&mid=7170403235030403075&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/ocA6ZkdB3tIDA1e98TIB1OAN30gbeRbdoxXEwn~c5_300x400.jpeg?x-expires=1685091600&x-signature=BMkfVMFKG%2BX9sjn6R%2F8bCdKG9xU%3D&from=2563711402_large
2023年最火爆的OPPO手机,https://www.iesdouyin.com/share/video/7232155833168137483/?region=CN&mid=7232157078712765221&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0026/0427dc578c18468a9155c1154f1cc049~c5_300x400.jpeg?x-expires=1685091600&x-signature=xsD2hToB4OPeOK3Fix%2Fvyh%2BN7qg%3D&from=2563711402_large
线下机#小米 #一加 #oppo #iQOO #realme,https://www.iesdouyin.com/share/video/7232162426114886944/?region=CN&mid=7232162458239109946&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/owEkEGzUDA4LB9zVgEexXzDnnbZFeXcDAABpdI~c5_300x400.jpeg?x-expires=1685091600&x-signature=MqbQxSTmgQCXL4jMiu73MJbYWY0%3D&from=2563711402_large
OPPO 要加油！可惜了😭😭😭还期待明年的自研SOC呢 #oppo #哲库 #自研芯片 #中国制造 #马里亚纳芯片 ,https://www.iesdouyin.com/share/video/7230768889121082628/?region=CN&mid=7170458211194800160&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-i-0813c001/3c5d5e4f2e444752a76426539e3f1f79~c5_300x400.jpeg?x-expires=1685091600&x-signature=IkLQHpTB9ocqUsLKiNpEIKl%2BFdE%3D&from=2563711402_large
突发！OPPO突然宣布裁撤ZEKU业务 #互联网资讯 #互联网 #云计算,https://www.iesdouyin.com/share/video/7232148610433994017/?region=CN&mid=7232148643640380197&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/bc63f66dcde246e8afd276c069c4a47b~c5_300x400.jpeg?x-expires=1685091600&x-signature=GmRtpR9iLjEx4W8i7WfnyJ9jZ60%3D&from=2563711402_large
自研芯片的道路还没有开始就已经结束，可想而知麒麟的路有多难……#ZEKU #OPPO#数码科技,https://www.iesdouyin.com/share/video/7232163360312282405/?region=CN&mid=7232163411182340921&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/o09B4eA3A7TbiFXlJkKfA8C7R8IAQp8IncntDg~c5_300x400.jpeg?x-expires=1685091600&x-signature=27icAgZw9%2FiEtVrNSN%2FWt1oUPbI%3D&from=2563711402_large
屏幕供应商的问题，相信大家都已经猜到了吧#vivo #华为手机 #小米 #OPPO,https://www.iesdouyin.com/share/video/7232176056252386598/?region=CN&mid=7080873387077158913&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/ocsNIeRADQaIgtXsd7bl8KEA98XdknD5AAe7B1~c5_300x400.jpeg?x-expires=1685091600&x-signature=6%2BHAgbmt1kSwaWiigbILpRHtwo4%3D&from=2563711402_large
芯片行业大动作，有点突然😢😢😢#程序员 #互联网 #oppo #哲库 #ZEKU,https://www.iesdouyin.com/share/video/7230283448559193400/?region=CN&mid=7196478325187873595&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/fccab169a4284ba285a1b7c014625e55~c5_300x400.jpeg?x-expires=1685091600&x-signature=5vGUbu16C5C9pDSbdN9QTPo0B24%3D&from=2563711402_large
#OPPO终止自研芯片业务 ：这是一个艰难的决定！#数码科技 #半导体 #芯片,https://www.iesdouyin.com/share/video/7232179909190307131/?region=CN&mid=6876295950327875598&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/oQNneNmrDhsBIV8gkOtAm3dbf1p9BJAXdEA5xC~c5_300x400.jpeg?x-expires=1685091600&x-signature=F1ql613bvzX9GTeF%2BPitw%2BNDW0A%3D&from=2563711402_large
OPPO关闭自研soc，npu马里亚纳的公司，你们怎么看#OPPO #马里亚纳x,https://www.iesdouyin.com/share/video/7232182640596585783/?region=CN&mid=7113908334558824479&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/ogDBVANhEgX6kP3CCIBf9GA8W5EAfYAxzGZd3d~c5_300x400.jpeg?x-expires=1685091600&x-signature=wk25PrabxEy5QNcDSwO0AL%2F0OkQ%3D&from=2563711402_large
OPPO Reno10 Pro采用天玑8200处理器，IMX890主摄和100w快充，超大杯有新的暗光长焦#数码科技#手机#oppo#拍照#颜值@DOU+小助手,https://www.iesdouyin.com/share/video/7232142380776820027/?region=CN&mid=7198866581433125691&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813/89a793e432974219b8a5fe1ae1874819~c5_300x400.jpeg?x-expires=1685091600&x-signature=oMZ66izsxflwDVBip3LU0noDWdc%3D&from=2563711402_large
#OPPO解散自研芯片哲库团队@抖音小助手,https://www.iesdouyin.com/share/video/7232183926540881208/?region=CN&mid=7232183987777604410&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/1b541f57c9104bb4a8bcaa5f838b3263~c5_300x400.jpeg?x-expires=1685091600&x-signature=UASLGDDZWomiKJZhb0gUFXg%2Bt7Q%3D&from=2563711402_large
#OPPO #芯片 #哲库 #芯片设计 #自研芯片 #芯片研发\noppo：“这是一个艰难的决定，我们会妥善处理相关事宜，并将一如既往做好产品，持续创造价值。谢谢各位朋友的关心与支持。”,https://www.iesdouyin.com/share/video/7232186225300393273/?region=CN&mid=7232186302395878181&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/i455ac779374643bb9253ddd2ac1d5a4a~c5_300x400.jpeg?x-expires=1685091600&x-signature=catTGvE4XF0I0ajStJJyJ5BZtl8%3D&from=2563711402_large
OPPO自研芯片——哲库没了，太可惜了，国产自研还有很长的一段路要走，国产加油!#自研芯片 #OPPO,https://www.iesdouyin.com/share/video/7232189091570388261/?region=CN&mid=7232189137326164795&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/9e6ff2b41ead469492fe2a0a5518fc38_1683875253~c5_300x400.jpeg?x-expires=1685091600&x-signature=kXB74BMSlntcnX0Gu%2F%2F4fIeXVY0%3D&from=2563711402_large
OPPO自研芯片哲库团队解散，自研Soc是条不归路 #OPPO #哲库 #ZEKU,https://www.iesdouyin.com/share/video/7232192669479390523/?region=CN&mid=7232192720079457085&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/icbc82e131eba46e690f391f16d004d48~c5_300x400.jpeg?x-expires=1685091600&x-signature=RvV8wYE%2F7OBWaQtay7inIdBBZg0%3D&from=2563711402_large
华为OPPO还会继续研发芯片吗？#华为 #OPPO #芯片,https://www.iesdouyin.com/share/video/7232192748542053670/?region=CN&mid=6881996450729822215&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/7679ad9c934947c19e3e6dfe3accd025~c5_300x400.jpeg?x-expires=1685091600&x-signature=uuUL1FrbLScLX1FvOfO%2BJWMePLo%3D&from=2563711402_large
#中国芯片 #数码科技 #oppo #华为 #芯片,https://www.iesdouyin.com/share/video/7232193423506214205/?region=CN&mid=7215281399576659969&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-p-0015/oIdAenCB7IjAaEQbyBEAfBnIGdy8DBBeCADl6u~c5_300x400.jpeg?x-expires=1685091600&x-signature=h2kW0losSPQZuqv3vEti1RVpE9c%3D&from=2563711402_large
OPPO即日起关停旗下芯片设计公司ZEKU#OPPO #ZEKU #芯片 #手机,https://www.iesdouyin.com/share/video/7232193516745657661/?region=CN&mid=7232193582810090295&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/iaf39a7e2a5714477a1071b116075e939~c5_300x400.jpeg?x-expires=1685091600&x-signature=KUokBLpkZXDvijAxvWelWyjQ%2FTI%3D&from=2563711402_large
难呀！OPPO关闭芯片公司，网传涉及员工近3000人！#芯片,https://www.iesdouyin.com/share/video/7232193529928322319/?region=CN&mid=7123057342215620610&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/0f60195f978a45c4bafe67c2ede834dd~c5_300x400.jpeg?x-expires=1685091600&x-signature=h82p%2BLhuxQLDl8N2qzaTKSnFFlU%3D&from=2563711402_large
OPPO太难了#OPPO终止ZEKU业务 #OPPO #马里亚纳 #W数码科技 @DOU+上热门 @DOU+小助手 @抖音小助手,https://www.iesdouyin.com/share/video/7232194106628377915/?region=CN&mid=7232194182712986405&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/1bcfbf567d5a4d1dbc1821c0662a9801~c5_300x400.jpeg?x-expires=1685091600&x-signature=F7pVgupO7jH9dzbDObF0FAqBSok%3D&from=2563711402_large
突发！#OPPO终止哲库业务 放弃自研芯片，数千人面临解散，应届生可选择N+3赔偿#OPPO #哲库 #OPPO芯片,https://www.iesdouyin.com/share/video/7232194260030770464/?region=CN&mid=7232194296173169445&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/74b30cef01104106b49c48fa32f1a33c~c5_300x400.jpeg?x-expires=1685091600&x-signature=WbgTbdPU%2BjeGOupXCZJbPX4PpOs%3D&from=2563711402_large
#oppo #vivo #ZEKU #段永平 #手机芯片 OPPO关闭ZEKU ,https://www.iesdouyin.com/share/video/7232195219658165519/?region=CN&mid=7232195262164978487&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-p-0015/oYuA2CDeoIni7ZAhsqte8l7BbvaBCIQB1ZIm5f~c5_300x400.jpeg?x-expires=1685091600&x-signature=IBbH8UXFOgTmR0GewEkWRl0BDGo%3D&from=2563711402_large
OPPO关停芯片业务 百亿投入一夜归零\n#OPPO关停哲库 #oppo #手机 #芯片 #OPPO终止ZEKU业务,https://www.iesdouyin.com/share/video/7232196615547735330/?region=CN&mid=7232196676470000442&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p6-sign.douyinpic.com/tos-cn-i-0813/2d436630f728423593b7412ea7376f95~c5_300x400.jpeg?x-expires=1685091600&x-signature=nbkI1HQlFGUTm%2FBN4ak6cIFQnV4%3D&from=2563711402_large
#OPPO终止ZEKU业务 大家都说华为 可是人人都想成为华为 OPPO的自研之路告一段落，只能说加油吧，我们还有很多东西要突破！#oppo哲库 #爱数码的小鑫同学 #oppo,https://www.iesdouyin.com/share/video/7232137658129075514/?region=CN&mid=7014420678292441864&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p9-sign.douyinpic.com/tos-cn-i-dy/59333e300f6c463c91bd1f1100ec6c94~c5_300x400.jpeg?x-expires=1685091600&x-signature=sfdDd6H1xFoPJizWFwnwxRQcxhI%3D&from=2563711402_large
#热点新闻事件 #OPPO终止ZEKU业务  【OPPO回应关停哲库业务：这是一个艰难的决定，会妥善处理相关事宜】,https://www.iesdouyin.com/share/video/7232138214818041148/?region=CN&mid=6920904258900494350&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/7038e3daa13e4e668a9a3dd776e905e1~c5_300x400.jpeg?x-expires=1685091600&x-signature=Yw%2BabpD8RwfxCffxkcNUz7co3wU%3D&from=2563711402_large
#社会百态 #芯片 ，OPPO关闭芯片研发公司,https://www.iesdouyin.com/share/video/7232150951879101752/?region=CN&mid=6876295950327875598&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/i55a512df18064b29a75bc56ca987e0cd~c5_300x400.jpeg?x-expires=1685091600&x-signature=SpilMVQ%2BmSyXDx0aeOm4%2Fl2WPUI%3D&from=2563711402_large
"OPPO终止自研芯片业务"",""value"":""10694032",https://www.iesdouyin.com/share/video/7232140725020888360/?region=CN&mid=6920904258900477966&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813/96ab0f80305140f8933dca8f5a5b2a6d~c5_300x400.jpeg?x-expires=1685091600&x-signature=V558CI9Va5COi6foJ1ADPSqhIYQ%3D&from=2563711402_large
李大钊孙女李虹去世，“看老照片”停更，才知道她的真实身份。网友：很遗憾以这种方式认识您#看老照片停更 #李大钊孙女去世 #一路走好,https://www.iesdouyin.com/share/video/7232184728227433740/?region=CN&mid=7232184956242365244&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-dy/4dc80966526448aebbbee08477151cb2~c5_300x400.jpeg?x-expires=1685091600&x-signature=DxS9CHbBTP74TKirRnsw4zOYn0M%3D&from=2563711402_large
“看老照片”账号的运营者，李大钊的孙女李虹女士去世#看老照片 #李大钊,https://www.iesdouyin.com/share/video/7232203599986593083/?region=CN&mid=6948448264500807720&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813c001/db2b1e6374d54bbd9faeab8020ece724~c5_300x400.jpeg?x-expires=1685091600&x-signature=TO%2BB58Fo6y8fMLWvvW8nuhMkODQ%3D&from=2563711402_large
李大钊孙女李虹去世#李大钊孙女李虹去世,https://www.iesdouyin.com/share/video/7230071571715558691/?region=CN&mid=7029352725154367501&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/oUk1NEWB0ByElAf9DADIM82AoVAKgDN1ueXzhi~c5_300x400.jpeg?x-expires=1685091600&x-signature=GRzeNuIYBfEtzALmGY8X82Pgl%2F8%3D&from=2563711402_large
李大钊孙女李虹去世，老人家，一路走好~,https://www.iesdouyin.com/share/video/7231812399387462927/?region=CN&mid=7231812461002001210&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813c001/1493ae72e28c4829aa1e7908c2fbd5ae~c5_300x400.jpeg?x-expires=1685091600&x-signature=QZOUvxYkP0Oth2GRaK5LxRPd5l8%3D&from=2563711402_large
原来真的有人在不计利益的记录着一切！浏览阿姨发的老照片，好像能真的透过它看见历史...#老照片  #感人  #历史  #李大钊,https://www.iesdouyin.com/share/video/7232163122897833275/?region=CN&mid=7232163183098727224&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p6-sign.douyinpic.com/tos-cn-i-0813/066f1053b8a744a78a1ab30ad29e75c3~c5_300x400.jpeg?x-expires=1685091600&x-signature=OR0iLvaJka2000kZvkdCdf7tgPA%3D&from=2563711402_large
#李大钊孙女去世 谢谢阿姨让我们看到了从前的历史影像！一路走好🕯️,https://www.iesdouyin.com/share/video/7231885824386714940/?region=CN&mid=7223372581331585026&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-0813/79f30ea55bf04b8d9545d60359dbcc9e~c5_300x400.jpeg?x-expires=1685091600&x-signature=PvXBVWIfscLAnAA3YH8%2BIzkgVOA%3D&from=2563711402_large
#致敬 #致敬伟人 #人物故事 #李大钊 李大钊同志于1924年4月28日牺牲，年仅38岁。,https://www.iesdouyin.com/share/video/7231870295378857255/?region=CN&mid=7231870375322225467&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-p-0015/oIfgkVftAW6ALbNk9bABAZCdXDgpQE8y21AXbn~c5_300x400.jpeg?x-expires=1685091600&x-signature=7kWPaXMEksPVt1ZG5Uu21eWy2LI%3D&from=2563711402_large
"李大钊孙女去世"",""value"":""10569960",https://www.iesdouyin.com/share/video/7232086012099431738/?region=CN&mid=7232086067866848060&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p26-sign.douyinpic.com/tos-cn-i-0813/63342d76598347e0b72122e0b250cb33~c5_300x400.jpeg?x-expires=1685091600&x-signature=v2m04aA%2FUy%2F5EaJ3jQG3FWPSIc8%3D&from=2563711402_large
都问我孟羽童离职怎么看，老李在2021年也预测过，那就谈谈此事。#孟羽童,https://www.iesdouyin.com/share/video/7232097695698095416/?region=CN&mid=7232097745723640635&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/6d482c49222e44c49fa48f9c2a9ff8b0~c5_300x400.jpeg?x-expires=1685091600&x-signature=WTx1%2BWJ9SIpiXG1lWAKLMAhpKhg%3D&from=2563711402_large
#李国庆：签孟羽童保底要400万  一条路是：在公司吃苦锻炼好几年，未来可能成为公司管理层；一条路是：离职签约其他公司，轻轻松松立刻赚大钱！如果是你，你会选择哪一条路？,https://www.iesdouyin.com/share/video/7232123360124177701/?region=CN&mid=6756443898928824327&u_code=0&titleType=title&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&from_ssr=1,https://p3-sign.douyinpic.com/tos-cn-i-dy/612190c5fd6f42649244e6bae2e1d046~c5_300x400.jpeg?x-expires=1685091600&x-signature=nPb8cCNiGn8BdJ1OnCX6D%2BUW0kU%3D&from=2563711402_large
